deficiency of N-acetylgalactosamine 4-sulfatase	SCTID:69463008
deficiency of natural anticoagulant proteins such as protein C or antithrombin III	SCTID:76407009
deficiency of PAH	SCTID:124215008
deficiency of phenylalanine hydroxylase	SCTID:7573000
deficiency of platelet α-granules	SCTID:51720005
deficiency of the enzyme acid α-glucosidase	SCTID:124462004
deficiency of the enzyme alpha-glucosidase	SCTID:124462004
deficiency of the enzyme alpha-Mannosidase	SCTID:124466001
deficiency of the enzyme arylsulfatase B	SCTID:69463008
deficiency of the enzyme aspartoacylase (ASPA)	SCTID:80544005
deficiency of the enzyme homogentisate 1,2‐dioxygenase	SCTID:360378009
deficiency of the enzyme iduronate-2-sulfatase	SCTID:70737009
deficiency of the enzyme phenylalanine hydroxylase	SCTID:124215008
Deficiency of the enzyme	SCTID:129456006
deficiency of the enzyme	SCTID:90668006
deficiency of the enzyme, α 1 -iduronidase	SCTID:75610003
deficiency of the enzyme α-L-iduronidase	SCTID:75610003
deficiency of the enzyme β-glucocerebrosidase	SCTID:190794006
deficiency of the hepatic enzyme, phenylalanine hydroxylase	SCTID:7573000
deficiency of the lysosomal enzyme acid α-glucosidase	SCTID:124462004
deficiency of the lysosomal enzyme alpha galactosidase A	SCTID:16652001
deficiency of the lysosomal enzyme alpha-galactosidase A	SCTID:16652001
deficiency of the lysosomal enzyme glucocerebrosidase	SCTID:190794006
deficiency of the lysosomal enzyme, glucocerebrosidase	SCTID:190794006
deficiency of the mitochondrial enzyme 4-hydroxy-2-oxoglutarate aldolase	SCTID:124614004
deficiency of thyrotropin-releasing hormone or thyrotropin (TSH)	SCTID:82598004
deficiency of α galactosidase A	SCTID:16652001
deficiency of α- l -iduronidase	SCTID:75610003
deficiency of α-L-iduronidase	SCTID:75610003
deficiency or absence of the enzyme iduronate-2-sulfatase	SCTID:70737009
deficiency or dysfunction of blood coagulation factor VIII (FVIII) and factor IX (FIX)	SCTID:234440005
deficient activity of a G6P system	SCTID:124437004
deficient activity of alpha-L-iduronidase	SCTID:75610003
deficient activity of N-acetylgalactosamine-6-sulfatase	SCTID:7259005
deficient arylsulfatase A activity	SCTID:238031009
deficient emotional-affective function, cognitive function, or auto-activation	SCTID:386806002
deficient FAH enzyme	SCTID:124536006
deficient melanin synthesis	SCTID:37257004
deficient or absent pigment in the fundus and iris	SCTID:55819001
deficient parathyroid hormone (PTH) secretion	SCTID:36976004
deficit in ADAMTS13	SCTID:439725008
deficit in cholesterol	SCTID:61336008
deficit in cognitive functions	SCTID:386806002
deficit in height and weight	SCTID:129814003
deficit in the appropriate integration of incoming sensory information	SCTID:425988004
deficits in attention	SCTID:406506008
deficits in calculation/arithmetic reasoning and reading	SCTID:23766009
deficits in emotion recognition and memory	SCTID:45991007
deficits in non-verbal learning, fine motor processing, reaction time, visual memory, attention, and executive function	SCTID:443735008
Deficits in processing speed, attention, and working memory (WM)	SCTID:142261000119100
deficits	SCTID:284501001
deformation of the sternum	SCTID:298727009
deformations in hair shafts	SCTID:267811000
deformed red blood cells with thorny protrusions	SCTID:12222001
deformities	SCTID:6081001
deformity and/or bone pain	SCTID:271084006
deformity of both elbows and ankles	SCTID:298874005
deformity of the jaws	SCTID:33671000119105
deformity	SCTID:271084006
deformity	SCTID:417893002
degeneration of choriocapillaris and RPE	SCTID:247177004
degeneration of corneal epithelial tissue	SCTID:231929005
degeneration of neurons	SCTID:80690008
degeneration of the basal ganglia	SCTID:230311004
degeneration of the cerebellum, corticospinal tracts, brainstem, and/or spinal cord	SCTID:95646004
degeneration of the choriocapillaris, retinal pigment epithelium (RPE), and neural retina	SCTID:312918002
degeneration of the RPE and choriocapillaris	SCTID:342581000119102
degeneration	SCTID:33359002
degenerative abnormalities	SCTID:362975008
degenerative joint disease	SCTID:396275006
degenerative or erosive changes	SCTID:33359002
dehydration	SCTID:34095006
delayed developmental milestones	SCTID:274625009
delayed development renal anomalies	SCTID:90708001
delayed development	SCTID:248290002
delayed growth	SCTID:129815002
delayed healing of fractures	SCTID:28087009
delayed maturation of megakaryocytes	SCTID:359536009
delayed menarche	SCTID:83017007
delayed meylination	SCTID:135810007
delayed motor milestones	SCTID:307653008
delayed psychomotor development	SCTID:2806008
delayed puberty	SCTID:400003000
delayed speech development	SCTID:229721007
delayed tooth eruption	SCTID:5639000
delay in language development	SCTID:62415009
dementia	SCTID:52448006
Dementia	SCTID:52448006
dementias	SCTID:52448006
demyelination	SCTID:32693004
dental abnormalities	SCTID:234947003
dental abscesses	SCTID:299709002
dental agenesis	SCTID:26624006
dental caries	SCTID:80967001
dental, nail, and ocular abnormalities	SCTID:300237004
dentinogenesis imperfecta	SCTID:196286005
Dentinogenesis imperfecta	SCTID:196286005
depigmented skin	SCTID:23267004
depleted choline and myoinositol	SCTID:127352004
deposition of a cleavage product, serum amyloid-A	SCTID:68790008
deposition of iron	SCTID:60737008
deposition of monosodium urate crystals	SCTID:112654002
deposition of the copper	SCTID:46623005
depression	SCTID:255339005
depression	SCTID:35489007
depressive symptoms	SCTID:394924000
Deregulation of the cholesterol pathway	SCTID:123963007
dermal cysts	SCTID:419893006
dermal melanosis	SCTID:40467008
dermal phototoxicity	SCTID:53597009
dermatitis	SCTID:703938007
Dermatitis	SCTID:703938007
dermatological lesions	SCTID:95324001
desmoids tumors	SCTID:47284001
desmoplastic	SCTID:6842002
desquamation	SCTID:271767006
destructive behavior	SCTID:80422002
destructive periodontitis	SCTID:41565005
deteriorating lung function	SCTID:80954004
deteriorating photoreceptors	SCTID:428212003
deterioration of central visual acuity	SCTID:170728008
deterioration of vision	SCTID:7973008
developmental abnormalities	SCTID:21390004
developmental alterations	SCTID:5294002
Developmental and behavioral problems	SCTID:21390004
developmental and behavioral problems	SCTID:5294002
developmental and behavioural problems	SCTID:277843001
developmental and neurological defects	SCTID:21390004
developmental and regressive abnormalities	SCTID:609225004
developmental anomalies	SCTID:21390004
developmental changes	SCTID:21390004
developmental defects	SCTID:21390004
developmental deficits	SCTID:21390004
developmental deformities	SCTID:21390004
developmental delay and decline	SCTID:248290002
developmental delay and/or speech delay	SCTID:248290002
developmental delay,	SCTID:248290002
developmental delay	SCTID:248290002
developmental delays	SCTID:248290002
Developmental Disabilities	SCTID:443656000
developmental dysplasia of the hip	SCTID:52781008
developmental lung emphysema	SCTID:87433001
developmental malformations	SCTID:21390004
developmental, neurodegenerative, and reproductive disorders.	SCTID:21390004
developmental regression	SCTID:609225004
Developmental regression	SCTID:609225004
developmental retardation	SCTID:444896005
development delay	SCTID:248290002
development of astigmatism	SCTID:82649003
development of central, paracentral, or cecocentral scotomas	SCTID:38950008
development of focal excrescences of Descemet’s membrane	SCTID:373424008
development of glaucoma	SCTID:71111008
development of the mineralized tissues	SCTID:128419007
DGI	SCTID:196286005
DHP deficiency	SCTID:77365006
diabetes insipidus	SCTID:15771004
Diabetes Insipidus	SCTID:15771004
diabetes mellitus	SCTID:73211009
Diabetes mellitus	SCTID:73211009
Diabetes Mellitus	SCTID:73211009
diabetes	SCTID:73211009
Diabetes	SCTID:73211009
diabetic foot	SCTID:280137006
diabetic foot syndrome	SCTID:280137006
diabetic macular edema	SCTID:312912001
diaphragmatic defect	SCTID:278259009
diaphragm impairment	SCTID:95438009
diaphragm weakness	SCTID:95438009
diarrhea	SCTID:62315008
Diarrhea	SCTID:62315008
diarrhoea	SCTID:62315008
diastolic dysfunction	SCTID:3545003
DIDMOAD	SCTID:70694009
difficult delivery	SCTID:289261003
difficulties in feeding	SCTID:78164000
difficulties in walking and balance	SCTID:228158008
difficulties with coping strategie	SCTID:18232000
difficulty balancing	SCTID:282302006
difficulty in feeding	SCTID:228155006
difficulty in walking	SCTID:719232003
difficulty in weight gain	SCTID:36440009
difficulty swallowing	SCTID:288939007
difficulty walking up stairs	SCTID:282195009
difficulty with coordinating movements	SCTID:20262006
diffuse anaplasia	SCTID:405955004
diffuse bronchiolitis	SCTID:4120002
diffuse fibrosis	SCTID:125564007
Diffuse hair loss	SCTID:299675004
diffuse hyperplasia	SCTID:125524008
diffuse interstitial fibrosis	SCTID:125565008
Diffuse interstitial fibrosis	SCTID:125565008
diffuse telencephalic involvement	SCTID:253135006
diffuse thickening of the skin	SCTID:17417006
diffuse, transgradient palmoplantar keratoderma	SCTID:706885006
diffuse xanthomatosis	SCTID:63103006
digital clubbing	SCTID:367004
digit amputation	SCTID:125657004
dihydropyrimidinuria	SCTID:77365006
dilatation of the aorta at the root	SCTID:251036003
dilatation	SCTID:25322007
dilated aortic root	SCTID:251036003
dilated cardiac myopathy	SCTID:399020009
dilated cardiomyopathy	SCTID:399020009
dilated cervix	SCTID:289762006
dilated or hypertrophic cardiomyopathy	SCTID:399020009
dilated or restrictive cardiomyopathy	SCTID:399020009
dilated pupil	SCTID:37125009
diminished muscle bulk	SCTID:300043006
diplegia	SCTID:6481005
disability	SCTID:21134002
disability with kernicterus	SCTID:370914009
discomfort	SCTID:247347003
DI	SCTID:15771004
diseased aorta	SCTID:47040006
disease manifestations	SCTID:267022002
disease phenotype	SCTID:8116006
dislocated lenses	SCTID:312699008
dislocations	SCTID:87642003
disorder of lipoprotein metabolism	SCTID:267431006
disorders of copper metabolism	SCTID:79886009
disorders of lipid metabolism	SCTID:267431006
disorientation	SCTID:62476001
disproportionally short stature	SCTID:237836003
disproportionately long limbs with knock-knees	SCTID:299462005
disproportionately short stature	SCTID:237836003
disruption of mitochondrial energy metabolism	SCTID:133791000119107
distal and proximal muscular weakness	SCTID:249942005
distal arthrogryposis	SCTID:24269006
distal (dRTA)	SCTID:236461000
distal joint hyperflexibility	SCTID:298181000
distal joint hyperlaxity	SCTID:359733004
distal muscle weakness and wasting	SCTID:249942005
distal muscle weakness	SCTID:249942005
distal sensory loss	SCTID:33653009
distal sensory loss	SCTID:44077006
distal weakness	SCTID:249942005
distal weakness with foot drop	SCTID:6077001
distension	SCTID:25322007
distinctive facial features	SCTID:118930001
distorted, grossly thickened, elongated and partly curved like a ram's horn	SCTID:111982005
distorted the blood flow	SCTID:1939005
distractibility	SCTID:28102002
disturbance of bowel habit	SCTID:235594008
disturbances in nerve function	SCTID:386033004
disturbances of speech and oculomotor control	SCTID:47004009
disturbances of thyroid function	SCTID:14304000
DI type I	SCTID:234968002
divergent strabismus	SCTID:399054005
dizziness or imbalance	SCTID:404640003
dizziness	SCTID:404640003
DM	SCTID:73211009
DNA damage	SCTID:68349007
DNA damages	SCTID:68349007
DNA repair defects	SCTID:28965003
DNA repair deficiencies	SCTID:28965003
DNA repair deficiency	SCTID:28965003
dolichocephaly	SCTID:72239002
Dolichocephaly	SCTID:72239002
down-slanted palpebral fissures	SCTID:246800008
down slanting eyes	SCTID:246800008
dry and brittle hairs	SCTID:79395009
dry and easily broken brittle hair	SCTID:79395009
dryness of eyes	SCTID:363677007
dryness of mouth	SCTID:87715008
dryness of pharynx, larynx, and/or vagina	SCTID:102618009
dry skin	SCTID:16386004
DSAEK	SCTID:421266004
D	SCTID:15188001
ductus arteriosus	SCTID:253684002
duodenal intussusception	SCTID:35327006
Dupuytren's contracture	SCTID:274142002
dwarfism associated with disproportionate short stature	SCTID:86268005
dwarfism	SCTID:237836003
dwarfism	SCTID:237837007
dwarf	SCTID:237836003
dys- and hypo-myelination	SCTID:111007000
dysarthria	SCTID:8011004
dysautonomia	SCTID:15241006
dyschromatopsia	SCTID:193683001
dysdiadocokinesia	SCTID:23133003
dyserythropoiesis	SCTID:18661009
dysesthesia	SCTID:279079003
dysfunction in the G6P system	SCTID:124437004
dysfunction of immunoregulation	SCTID:414029004
dysfunction of the Eustachian tube	SCTID:204250005
Dysgenesis of the atrial and ventricular septa	SCTID:70142008
dysgenetic testes	SCTID:38804009
dysgenetic testis	SCTID:38804009
dyskeratosis	SCTID:2097009
dyslipemia	SCTID:370992007
dyslipidaemia	SCTID:370992007
dyslipidemia	SCTID:370992007
dyslipidemias	SCTID:370992007
dysmenorrhagia	SCTID:266599000
dysmenorrhea	SCTID:266599000
dysmetria	SCTID:32566006
dysmorphic craniofacial features	SCTID:248200007
dysmorphic craniofacial features	SCTID:268239009
dysmorphic faces	SCTID:248200007
dysmorphic facial appearance	SCTID:399984000
dysmorphic facial features	SCTID:248200007
dysmorphic facial features	SCTID:302018006
dysmorphic facies	SCTID:248200007
dysmorphic features	SCTID:253978002
dysmorphism	SCTID:276720006
dysmorphisms	SCTID:276720006
dysostosis multiplex	SCTID:254069004
dysphagia	SCTID:40739000
Dysphagia	SCTID:40739000
dysphonia	SCTID:47004009
dysplasia	SCTID:25723000
dyspnea/acute respiratory failure	SCTID:267036007
dyspnoea	SCTID:267036007
dyspraxia	SCTID:6950007
dystocia	SCTID:45757002
dystonia	SCTID:15802004
dystonic postures	SCTID:249847000
dystrophic changes	SCTID:4720007
dystrophic features	SCTID:4720007
dystrophic muscle	SCTID:73297009
dystrophic muscles	SCTID:73297009
dystrophic phenotype	SCTID:4720007
dystrophic	SCTID:4720007
dystrophic	SCTID:87065009
dystrophy	SCTID:4720007
ear infections	SCTID:129127001
early bone marrow failure	SCTID:127034005
early failure to thrive	SCTID:54840006
early hair loss and premature graying	SCTID:278040002
early joint contracture	SCTID:7890003
early onset (<15 years) diabetes mellitus	SCTID:73211009
early-onset adiposity	SCTID:414916001
early onset ataxia	SCTID:20262006
Early onset blindness	SCTID:65956007
early-onset chronic liver disease	SCTID:328383001
early onset emphysema	SCTID:49158009
early-onset hypotonia	SCTID:398152000
early onset insulin-dependent diabetes mellitus	SCTID:46635009
early-onset lung emphysema	SCTID:87433001
early onset of developmental delay	SCTID:248290002
early onset of obesity	SCTID:444862003
early onset optic atrophy	SCTID:76976005
early-onset schizophrenia	SCTID:58214004
ear malformations	SCTID:275259005
easy bruising	SCTID:424131007
ecchymosis	SCTID:77643000
echolalia	SCTID:64712007
ectodermal and heart defects	SCTID:8654005
ectodermal dysplasia	SCTID:8654005
ectopia lentis	SCTID:74969002
ectopic liver	SCTID:253813000
ectopy and hypoplasia of the gland	SCTID:214660000
ectropion	SCTID:62909004
eczema	SCTID:43116000
Eczema	SCTID:43116000
edema formation	SCTID:79654002
edema	SCTID:79654002
edematous attacks	SCTID:79654002
ED	SCTID:8654005
EDs	SCTID:8654005
EFE	SCTID:65457005
effusive otitis media	SCTID:78868004
elastic fiber abnormalities	SCTID:125489004
elastic fiber (EF) mineralization and fragmentation	SCTID:125491007
elastorrhexis	SCTID:58588007
electrocardiographic (ECG) abnormalities	SCTID:102594003
electrographic seizures	SCTID:91175000
electrolyte balance	SCTID:16379007
electrolyte loss	SCTID:105593004
elevated alkaline phosphatases	SCTID:166627004
elevated alpha fetoprotein	SCTID:399643001
elevated blood ammonia levels	SCTID:9360008
elevated blood and brain PHE levels	SCTID:68528007
elevated cholesterol levels	SCTID:13644009
elevated creatine kinase (CK) levels	SCTID:432352001
elevated Hcy concentrations	SCTID:419503008
Elevated Hcy	SCTID:419503008
elevated Hcy	SCTID:52311001
elevated homocysteine	SCTID:419503008
elevated LDL-C plasma levels	SCTID:190773008
Elevated levels of total plasma homocysteine	SCTID:419503008
elevated levels of TSH	SCTID:309080005
elevated low-density lipoprotein cholesterol (LDL-C) levels	SCTID:190773008
elevated LV mass	SCTID:55827005
Elevated plasma homocysteine levels	SCTID:419503008
elevated plasma homocysteine	SCTID:419503008
Elevated plasma homocysteine	SCTID:419503008
elevated serum calcium and parathyroid hormone (PTH) levels	SCTID:66931009
elevated total cholesterol and/or triglyceride levels	SCTID:13644009
elevated TSH	SCTID:309080005
elevated urine levels of myoglobin	SCTID:48165008
elevated α-fetoprotein	SCTID:399643001
elevation of AST	SCTID:160931000119108
elevation of fibrinogen levels and erythrocyte sedimentation rates (ESRs)	SCTID:439000005
elevation of liver enzymes	SCTID:707724006
elevations in serum total cholesterol (TC), triglycerides (TG)	SCTID:13644009
elevations of lactic acid (3.3 mmol/L, reference range 0.7-2.1 mmol/L) and ammonia	SCTID:91273001
elevations of low-density lipoprotein cholesterol (LDL-C), TG	SCTID:190773008
elimination of beta-galactosidase activity	SCTID:124465002
emotional and psychiatric symptoms	SCTID:75864003
emotional control problems	SCTID:386816005
emotional disturbance	SCTID:386816005
emotional disturbances	SCTID:386816005
emphysema	SCTID:49158009
enamel disease	SCTID:26597004
enamel hypoplasia	SCTID:26597004
encapsulated cystic lesions	SCTID:396876004
encephalopathic	SCTID:81308009
encephalopathy	SCTID:81308009
encephalopathy	SCTID:95628005
enchondroma	SCTID:423699002
Enchondroma	SCTID:423699002
endocardial fibroelastosis	SCTID:65457005
endocarditis	SCTID:56819008
endocrine disorders	SCTID:362969004
endocrine manifestations	SCTID:362969004
endocrine problems	SCTID:362969004
endocrinological imbalances	SCTID:362969004
endogenous growth hormone deficiency	SCTID:397827003
endogenous or                         exogenously induced DNA damage	SCTID:68349007
end‐organ PTH resistance	SCTID:58976002
endothelial and pericyte cell degeneration	SCTID:112652003
end-stage renal disease	SCTID:46177005
end-stage renal failure	SCTID:46177005
enhanced cell growth	SCTID:76197007
enlarged blood vessels	SCTID:112641009
enlarged breasts	SCTID:372283008
enlarged kidneys	SCTID:300444006
enlarged kydneys	SCTID:300444006
enlarged liver	SCTID:80515008
enlarged lymph nodes	SCTID:274744005
enlarged mitochondria of bizarre shape and various size and form	SCTID:125429001
enlarged platelets	SCTID:134203001
Enthesopathy	SCTID:23680005
entropion	SCTID:33168009
enzymatic deficiency	SCTID:129456006
enzymatic deficiency	SCTID:78548001
enzyme defects	SCTID:78548001
enzyme deficiencies	SCTID:129456006
enzyme deficiency of N-acetylgalactosamine-6-sulfatase	SCTID:130197005
enzyme deficiency	SCTID:129456006
EOA	SCTID:230227009
ependymomas	SCTID:443643007
ependymomas	SCTID:57706008
epibulbar dermoids	SCTID:5131000119107
epicanthal folds	SCTID:74824007
epicanthus inversus	SCTID:400956000
epicanthus	SCTID:74824007
epidermal cysts	SCTID:419893006
epidermal nevi	SCTID:239107007
epidermal nevi	SCTID:25201003
epidermis with hyperkeratosis	SCTID:396228006
epidermoid cysts	SCTID:419670003
epidermoid cysts	SCTID:419893006
epigastric fullness	SCTID:8644006
epilepsy	SCTID:407616001
epilepsy	SCTID:84757009
Epilepsy	SCTID:84757009
epileptic seizures	SCTID:313307000
epileptic seizures	SCTID:84757009
episodes of recurrent hyperpyrexia	SCTID:409702008
episodes of severe depression	SCTID:251000119105
episodic diarrhoea	SCTID:62315008
episodic fever	SCTID:420079008
episodic hyperammonemia	SCTID:9360008
Episodic hyperammonemia	SCTID:9360008
episodic lymphopenia	SCTID:48813009
episodic night blindness	SCTID:65194006
episodic swellings	SCTID:79654002
epispadias	SCTID:406476007
epistaxis	SCTID:12441001
epistaxis	SCTID:249366005
erosions	SCTID:93448009
error of galactose metabolism	SCTID:237963003
error of purine metabolism	SCTID:32612005
eruptive cutaneous xanthomata	SCTID:238952003
eruptive xanthomas	SCTID:238952003
erythema	SCTID:70819003
erythematous	SCTID:72768000
erythematous skin	SCTID:444827008
erythroblastopenia	SCTID:420510009
erythrocytosis	SCTID:41898006
erythroderma	SCTID:399992009
erythroid hyperplasia in the bone marrow	SCTID:68164004
esophageal hiatus	SCTID:280062008
esophageal strictures	SCTID:63305008
esophageal, urethral, or lacrimal duct stenosis	SCTID:236647003
esotropia	SCTID:16596007
espiratory failure	SCTID:409622000
excess bilirubin	SCTID:14783006
excess flatulence	SCTID:267052005
excess iron stores	SCTID:60737008
excessive accumulation of PROTO IX	SCTID:124076007
excessive destruction of red blood cells	SCTID:61261009
excessive fluid accumulation or edema	SCTID:267038008
excessive hunger	SCTID:249472009
excessive levels of bilirubin	SCTID:14783006
excessive oxalate excretion	SCTID:367621000119107
excessive skin desquamation	SCTID:271767006
excessive sweating	SCTID:52613005
excessive thinness	SCTID:717933005
excessive weight gain	SCTID:224994002
executive dysfunction	SCTID:736317001
exercise-induced myalgia	SCTID:68962001
exertional myalgia	SCTID:68962001
exfoliative erythema	SCTID:125118008
Exfoliative erythema	SCTID:125118008
exomphalos	SCTID:396347007
exostoses	SCTID:443093007
explicit long-term memory	SCTID:283910009
extensive blistering	SCTID:339008
extensive hemangioma	SCTID:2099007
external ear malformations	SCTID:49130001
external ophthalmoplegia	SCTID:19373007
extra-ocular neurological manifestations	SCTID:308921004
extrapyramidal abnormalities	SCTID:76349003
extrapyramidal disturbance	SCTID:43378000
extrapyramidal findings	SCTID:43378000
extrapyramidal motor signs	SCTID:43378000
extrapyramidal sign	SCTID:43378000
extrapyramidal signs	SCTID:43378000
extreme sensitivity to sunlight	SCTID:258155009
eye anomalies	SCTID:11131000119108
eye defect	SCTID:11131000119108
eye gaze aversion	SCTID:412786000
eye lesions	SCTID:301905003
eye-lid cysts	SCTID:46210008
eye problems	SCTID:371405004
eye symptoms	SCTID:308923001
Fabry nephropathy	SCTID:90708001
facial abnormalities	SCTID:398302004
facial and distal muscle weakness	SCTID:249942005
facial angiofibromas	SCTID:36025004
facial anomalies	SCTID:253978002
facial appearance	SCTID:248167003
facial asymmetry	SCTID:15253005
facial cellulitis.	SCTID:385627004
facial cellulitis	SCTID:385627004
facial characteristics	SCTID:363794004
facial deformities	SCTID:433096001
facial dysmorphic features	SCTID:253978002
Facial dysmorphic features	SCTID:398302004
facial dysmorphism	SCTID:253978002
facial dysmorphism	SCTID:398302004
facial dysmorphisms	SCTID:253978002
facial dysmorphisms	SCTID:398302004
facial dysmorphology	SCTID:398302004
facial fasciculations	SCTID:423952006
facial grimacing	SCTID:37126005
facial milia	SCTID:254679001
facial myokymia	SCTID:1070000
facial phenotypes	SCTID:118930001
facial port-wine stain	SCTID:416377005
facial rash	SCTID:271807003
facial weakness	SCTID:95666008
facies	SCTID:248167003
factor IX (FIX) deficiency	SCTID:41788008
factor X deficiency	SCTID:76642003
FAH deficiency	SCTID:124536006
fail to thrive	SCTID:54840006
failure of regular cognitive development	SCTID:386806002
failure or incomplete division of the embryonic forebrain into distinct cerebral hemispheres	SCTID:30915001
failures to close the rostral neural tube	SCTID:253098009
failure to thrive during infancy	SCTID:433476000
failure to thrive postnatally	SCTID:134251000119105
failure to thrive	SCTID:54840006
failure-to-thrive	SCTID:54840006
Fanconi syndrome	SCTID:40488004
farsightedness	SCTID:38101003
fasciculations	SCTID:82470000
fasting hypoglycaemia	SCTID:6974005
fasting hypoglycemia	SCTID:6974005
fatal cardiomyopathy	SCTID:85898001
fatigable muscle weakness	SCTID:26544005
fatigue	SCTID:84229001
fatty liver	SCTID:197321007
fear	SCTID:1402001
features of FPLD	SCTID:49292002
febrile attack	SCTID:307200007
febrile attacks	SCTID:386661006
febrile attacks	SCTID:41497008
feeding and swallowing difficulties	SCTID:228155006
feeding difficulties	SCTID:289004002
feeding difficulties	SCTID:299698007
feeding difficulties	SCTID:72552008
feeding difficulties	SCTID:78164000
feeding problems	SCTID:78164000
feeding, weight, and growth problems	SCTID:78164000
female phenotype	SCTID:205693008
feminization	SCTID:473004000
Fe-overload	SCTID:60737008
fertility problems	SCTID:27034006
fetal anemia	SCTID:462166006
fetal anomalies	SCTID:702709008
fetal hiccups and myoclonus	SCTID:17450006
fetal loss	SCTID:161811009
fever	SCTID:386661006
fewer hair shafts	SCTID:267811000
FFs	SCTID:254699007
fibers without p62-positive aggregates (p62- aggr) and vacuolated (vac+)	SCTID:71272000
fibre atrophy-hypertrophy	SCTID:67867005
fibrin clot	SCTID:52453001
fibrofolliculoma	SCTID:254699007
fibrofolliculomas	SCTID:128683008
fibrofolliculomas	SCTID:254699007
fibromyalgia	SCTID:203082005
fibrosis	SCTID:112674009
Fibrosis	SCTID:112674009
fibrosis	SCTID:263756000
fibrotic conditions	SCTID:112674009
fibrotic tissue	SCTID:112674009
fibrous tissue	SCTID:34433006
finger clubbing	SCTID:30760008
finger tapering	SCTID:249768009
fissures	SCTID:47393002
fissuring	SCTID:95321009
flank pain	SCTID:247355005
flat feet	SCTID:53226007
flatus	SCTID:249504006
flexion contractures of joints	SCTID:203581005
flexion contractures of the knee joints	SCTID:202289003
floppiness in infancy	SCTID:205294008
fluid and electrolyte disturbance	SCTID:190902006
Fluid-filled cyst formation and expansion	SCTID:236439005
fluid-filled cysts	SCTID:367643001
fluid in the middle ear	SCTID:247261006
focal glomerulosclerosis	SCTID:25821008
focal keratotic plaques	SCTID:276322001
focal palmoplantar keratoderma	SCTID:706885006
focal segmental glomerulosclerosis	SCTID:236403004
foetal growth restriction	SCTID:22033007
Folic acid deficiency	SCTID:190633005
follicular hyperkeratosis	SCTID:402341008
follicular keratoses	SCTID:254218007
follicular keratosis	SCTID:238625005
follicular papules	SCTID:328005
food aspiration	SCTID:58849003
food intolerance	SCTID:235719002
foot and hand deformity	SCTID:229844004
foot deformities	SCTID:229844004
foot drop	SCTID:6077001
foreign body sensation	SCTID:247342009
formation of excrescences on a thickened Descemet's membrane	SCTID:373424008
foveal and optic nerve hypoplasia	SCTID:95499004
fractionated cognitive profile	SCTID:386806002
fracture	SCTID:125605004
fracture	SCTID:72704001
Fracture	SCTID:72704001
fractures	SCTID:125605004
fractures	SCTID:72704001
Fractures	SCTID:72704001
fractures	SCTID:86103006
fragile	SCTID:247427007
fragile	SCTID:69192004
fragility and blistering confined to the epidermis	SCTID:724850003
fragility and blistering	SCTID:59955000
fragility	SCTID:59955000
Frequent febrile attacks	SCTID:307200007
frontal bossing	SCTID:90145001
fructose and lactose intolerances	SCTID:20052008
fructose intolerance	SCTID:20052008
FSGS	SCTID:236403004
fulminant hepatic failure	SCTID:235884008
fulminant hepatic failure	SCTID:427044009
fulminant hepatitis	SCTID:427044009
fumarylacetoacetate hydrolase (FAH) deficiency	SCTID:124536006
fundus hypopigmentation	SCTID:55819001
fungal infection	SCTID:3218000
fusiform corneal opacities	SCTID:64634000
fusion of upper cervical vertebrae	SCTID:81099000
G6PD deficiency	SCTID:124134002
gain weight	SCTID:8943002
gait abnormalities	SCTID:22325002
gait and balance abnormalities	SCTID:22325002
gait and stance abnormalities	SCTID:22325002
gait ataxia	SCTID:25136009
gait disturbance	SCTID:22325002
gait disturbances	SCTID:22325002
gait impairment	SCTID:22325002
gait is compromised	SCTID:394616008
galactosemia	SCTID:190745006
galactose toxicity	SCTID:190745006
galactosuria	SCTID:71690006
GALK1 deficiency	SCTID:124302001
gallstones	SCTID:235919008
GALT deficiency	SCTID:124354006
GALT-deficient	SCTID:124354006
gastric hypersecretion	SCTID:82187007
gastric perforation	SCTID:56905009
gastrointestinal and genitourinary diverticula	SCTID:271366000
gastrointestinal and neurological problems	SCTID:300439004
gastrointestinal bleeding	SCTID:74474003
gastro-intestinal bleedings	SCTID:74474003
gastrointestinal complaints	SCTID:267045008
gastrointestinal disorders	SCTID:266997008
gastrointestinal dysfunctions	SCTID:266997008
gastrointestinal functional disorder	SCTID:150541000119104
gastrointestinal (GI) hamartomatous polyps	SCTID:27391005
gastrointestinal (GI) symptoms	SCTID:267045008
gastrointestinal hamartomatous polyposis	SCTID:27391005
Gastrointestinal obstruction	SCTID:126765001
gastrointestinal polyps	SCTID:254588001
gastrointestinal, renal and hepatic symptoms	SCTID:300439004
gastrointestinal stenosis or dysfunction	SCTID:95520009
gastrointestinal symptoms	SCTID:251381007
gastro-intestinal symptoms	SCTID:267045008
gastrointestinal symptoms	SCTID:267045008
gastroschisis	SCTID:72951007
Gaucher cells	SCTID:16216007
general hypotonia	SCTID:398152000
generalized epilepsy	SCTID:19598007
generalized hypotrichosis	SCTID:53602002
generalized joint hypermobility	SCTID:240261009
generalized lipoatrophy	SCTID:248315005
Generalized lipodystrophy	SCTID:284449005
generalized muscle weakness	SCTID:26544005
generalized seizures	SCTID:19598007
generalized skeletal muscle weakness	SCTID:2654400
generalized tonic-clonic seizures	SCTID:54200006
generalized weakness	SCTID:13791008
genetically obese	SCTID:414916001
genetic deficiency in α-galactosidase A activity	SCTID:16652001
